Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Mode
ORD-15689,2024-01-07,2024-01-11,First Class,CUST-157,Tara Khan,Consumer,West,California,Technology,Phones,Smartphone Lite,5332.88,10,0.2,531.65,Debit Card
ORD-15690,2023-07-05,2023-07-09,Second Class,CUST-221,Ishaan Nair,Consumer,West,Nevada,Office Supplies,Paper,Printer Paper,74.94,2,0.3,10.53,Cash on Delivery
ORD-15691,2023-12-19,2023-12-26,Standard Class,CUST-178,Reyansh Reddy,Corporate,South,North Carolina,Technology,Phones,Smartphone Lite,7137.61,6,0.2,142.28,Credit Card
ORD-15692,2023-03-28,2023-03-31,Standard Class,CUST-985,Aarav Joshi,Consumer,East,New York,Furniture,Chairs,Folding Chair,3330.86,9,0.1,617.33,UPI
ORD-15693,2023-10-22,2023-10-25,Standard Class,CUST-583,Zara Iyer,Consumer,South,Georgia,Office Supplies,Storage,File Cabinet,23.49,3,0.4,0.45,Net Banking
ORD-15694,2024-01-04,2024-01-07,Standard Class,CUST-868,Priya Singh,Corporate,South,North Carolina,Furniture,Bookcases,Oak Bookcase,4229.8,7,0.15,523.25,Credit Card
ORD-15695,2023-10-17,2023-10-24,First Class,CUST-212,Arjun Mehta,Consumer,South,Florida,Furniture,Furnishings,Desk Lamp,1135.66,2,0.1,135.79,UPI
ORD-15696,2023-04-17,2023-04-21,Standard Class,CUST-971,Aarav Singh,Home Office,East,Pennsylvania,Furniture,Chairs,Executive Chair,3287.8,6,0.1,366.37,Net Banking
ORD-15697,2023-01-12,2023-01-14,Second Class,CUST-473,Dev Gupta,Corporate,South,Georgia,Technology,Machines,Laptop Pro,11749.45,11,0.1,1885.97,Net Banking
ORD-15698,2022-12-14,2022-12-18,Standard Class,CUST-406,Meera Rao,Corporate,South,Tennessee,Furniture,Furnishings,Photo Frame,212.84,1,0.4,-18.1,Cash on Delivery
ORD-15699,2024-02-15,2024-02-20,Standard Class,CUST-583,Zara Iyer,Corporate,South,Georgia,Furniture,Furnishings,Wall Clock,4505.64,9,0.3,410.37,Debit Card
ORD-15700,2024-02-20,2024-02-22,Second Class,CUST-794,Tara Joshi,Consumer,East,Pennsylvania,Office Supplies,Labels,Label Roll,75.27,1,0.0,7.34,Net Banking
ORD-15701,2022-03-09,2022-03-13,Standard Class,CUST-949,Vivaan Das,Corporate,Central,Michigan,Office Supplies,Storage,Storage Box,549.55,5,0.0,121.99,Net Banking
ORD-15702,2024-03-29,2024-03-31,Standard Class,CUST-918,Vivaan Chawla,Consumer,Central,Texas,Office Supplies,Art,Marker Set,26.95,3,0.3,2.5,UPI
ORD-15703,2023-05-14,2023-05-16,Standard Class,CUST-372,Arjun Reddy,Corporate,East,Massachusetts,Office Supplies,Storage,Storage Box,130.44,2,0.2,-6.03,Credit Card
ORD-15704,2022-06-10,2022-06-11,Standard Class,CUST-282,Sara Sharma,Consumer,Central,Ohio,Office Supplies,Labels,Label Maker,572.88,5,0.0,66.81,Debit Card
ORD-15705,2022-11-09,2022-11-11,Standard Class,CUST-924,Vivaan Verma,Corporate,East,New York,Office Supplies,Labels,Label Maker,395.33,8,0.3,-5.95,UPI
ORD-15706,2023-02-21,2023-02-25,Standard Class,CUST-929,Vivaan Joshi,Home Office,West,Oregon,Furniture,Tables,Study Table,614.76,1,0.1,77.04,UPI
ORD-15707,2023-05-07,2023-05-11,Second Class,CUST-181,Sara Das,Corporate,West,Oregon,Technology,Copiers,Portable Scanner,2359.47,6,0.3,219.12,Debit Card
ORD-15708,2022-03-01,2022-03-08,First Class,CUST-390,Diya Das,Consumer,South,North Carolina,Furniture,Tables,Round Table,435.92,4,0.0,93.58,Credit Card
ORD-15709,2023-08-13,2023-08-20,Standard Class,CUST-220,Neha Das,Corporate,South,Florida,Office Supplies,Binders,Ring Binder,427.29,6,0.15,48.92,Net Banking
ORD-15710,2023-05-30,2023-06-02,Second Class,CUST-517,Diya Verma,Corporate,South,North Carolina,Furniture,Bookcases,Oak Bookcase,748.48,1,0.0,215.08,Net Banking
ORD-15711,2022-06-27,2022-06-29,Standard Class,CUST-688,Vivaan Singh,Home Office,East,New Jersey,Furniture,Tables,Study Table,277.32,1,0.0,27.33,Credit Card
ORD-15712,2022-12-04,2022-12-08,First Class,CUST-104,Vivaan Sharma,Consumer,West,Nevada,Office Supplies,Binders,Ring Binder,34.56,1,0.15,-0.95,Net Banking
ORD-15713,2023-11-26,2023-11-29,Standard Class,CUST-978,Ananya Chawla,Consumer,West,California,Furniture,Furnishings,Photo Frame,490.02,1,0.0,91.78,Credit Card
ORD-15714,2022-05-16,2022-05-17,Standard Class,CUST-460,Aditya Nair,Consumer,East,New Jersey,Office Supplies,Art,Marker Set,113.76,2,0.3,-2.93,Credit Card
ORD-15715,2024-12-14,2024-12-19,Standard Class,CUST-348,Dev Reddy,Consumer,South,North Carolina,Technology,Phones,Smartphone Lite,1319.61,1,0.0,249.81,Net Banking
ORD-15716,2024-10-13,2024-10-18,Second Class,CUST-279,Ananya Iyer,Corporate,East,Massachusetts,Furniture,Bookcases,Metal Bookcase,6179.17,10,0.1,1671.84,Credit Card
ORD-15717,2023-10-30,2023-11-02,Standard Class,CUST-826,Priya Mehta,Consumer,Central,Michigan,Technology,Accessories,Wireless Mouse,937.24,8,0.1,229.41,Credit Card
ORD-15718,2023-08-12,2023-08-15,Standard Class,CUST-603,Rohan Iyer,Consumer,South,North Carolina,Technology,Accessories,Wireless Mouse,1128.4,6,0.1,82.17,UPI
ORD-15719,2024-12-27,2025-01-03,Standard Class,CUST-521,Rohan Sharma,Corporate,West,California,Technology,Copiers,Office Copier,3037.73,3,0.1,837.08,Cash on Delivery
ORD-15720,2023-08-19,2023-08-22,Standard Class,CUST-228,Arjun Khan,Consumer,South,North Carolina,Office Supplies,Paper,Sticky Notes,115.71,4,0.1,11.35,Debit Card
ORD-15721,2023-04-25,2023-04-28,Second Class,CUST-965,Aarav Sharma,Consumer,East,Pennsylvania,Furniture,Chairs,Ergo Chair,2650.09,3,0.0,561.83,Cash on Delivery
ORD-15722,2022-02-06,2022-02-09,Standard Class,CUST-259,Tara Sharma,Corporate,East,New York,Furniture,Furnishings,Photo Frame,3545.62,5,0.1,48.38,Cash on Delivery
ORD-15723,2024-07-29,2024-08-05,First Class,CUST-733,Zara Verma,Consumer,Central,Ohio,Office Supplies,Binders,Ring Binder,954.79,10,0.0,96.03,Credit Card
ORD-15724,2023-01-31,2023-02-05,Standard Class,CUST-402,Kabir Sharma,Consumer,South,Tennessee,Office Supplies,Binders,Clip Binder,201.32,8,0.3,-1.96,Cash on Delivery
ORD-15725,2023-04-04,2023-04-09,Same Day,CUST-187,Isha Rao,Consumer,South,Tennessee,Office Supplies,Storage,Storage Box,829.23,11,0.3,-91.75,UPI
ORD-15726,2023-04-22,2023-04-29,First Class,CUST-685,Zara Khan,Home Office,Central,Ohio,Furniture,Bookcases,Metal Bookcase,2771.09,10,0.0,808.42,Credit Card
ORD-15727,2023-11-12,2023-11-18,Standard Class,CUST-221,Ishaan Nair,Consumer,West,Nevada,Furniture,Bookcases,Oak Bookcase,392.33,1,0.3,-50.57,Credit Card
ORD-15728,2023-07-30,2023-08-06,Second Class,CUST-822,Ananya Rao,Consumer,Central,Ohio,Technology,Copiers,Office Copier,1832.53,2,0.3,55.58,Cash on Delivery
ORD-15729,2024-08-15,2024-08-20,Standard Class,CUST-178,Neha Nair,Corporate,East,Pennsylvania,Office Supplies,Storage,Storage Box,18.63,3,0.0,4.44,UPI
ORD-15730,2024-11-22,2024-11-24,Standard Class,CUST-998,Isha Gupta,Consumer,West,California,Office Supplies,Storage,Shelf Unit,409.62,8,0.3,25.93,Credit Card
ORD-15731,2023-08-06,2023-08-10,Standard Class,CUST-559,Neha Reddy,Consumer,Central,Texas,Office Supplies,Paper,Printer Paper,34.35,2,0.15,1.23,Net Banking
ORD-15732,2023-02-06,2023-02-13,Standard Class,CUST-568,Sara Mehta,Consumer,East,Massachusetts,Technology,Machines,3D Printer,9482.86,11,0.1,341.55,UPI
ORD-15733,2023-01-15,2023-01-16,First Class,CUST-656,Sara Iyer,Home Office,Central,Texas,Office Supplies,Labels,Label Roll,566.28,6,0.15,107.44,UPI
ORD-15734,2024-01-12,2024-01-16,Standard Class,CUST-804,Kiara Verma,Consumer,South,North Carolina,Office Supplies,Binders,Ring Binder,64.74,6,0.3,4.51,UPI
ORD-15735,2024-04-23,2024-04-27,Second Class,CUST-212,Aarav Verma,Corporate,Central,Texas,Office Supplies,Labels,Label Maker,434.34,10,0.0,107.25,Debit Card
ORD-15736,2024-04-17,2024-04-24,Standard Class,CUST-225,Dev Verma,Corporate,Central,Illinois,Technology,Accessories,USB Hub,8808.23,6,0.0,2848.6,Cash on Delivery
ORD-15737,2023-07-21,2023-07-23,Standard Class,CUST-945,Rohan Mehta,Consumer,East,Massachusetts,Technology,Accessories,Wireless Mouse,6215.0,5,0.15,74.56,Credit Card
ORD-15738,2022-07-01,2022-07-08,Standard Class,CUST-927,Karan Mehta,Corporate,East,Pennsylvania,Furniture,Bookcases,Oak Bookcase,4938.89,6,0.0,954.36,Cash on Delivery
ORD-15739,2022-06-09,2022-06-10,Second Class,CUST-330,Zara Kapoor,Consumer,West,Oregon,Furniture,Tables,Standing Desk,4347.57,9,0.4,-775.1,UPI
ORD-15740,2022-03-03,2022-03-05,Second Class,CUST-783,Meera Sharma,Consumer,West,Nevada,Office Supplies,Paper,Sticky Notes,711.44,9,0.1,12.39,Debit Card
ORD-15741,2024-05-18,2024-05-25,Second Class,CUST-132,Tara Gupta,Consumer,East,New York,Furniture,Tables,Round Table,2965.34,5,0.3,233.67,Cash on Delivery
ORD-15742,2024-03-31,2024-04-05,Standard Class,CUST-918,Vivaan Chawla,Consumer,West,Oregon,Furniture,Furnishings,Photo Frame,2750.27,6,0.4,76.84,Credit Card
ORD-15743,2024-05-12,2024-05-16,Standard Class,CUST-262,Zara Reddy,Corporate,South,Florida,Technology,Phones,Smartphone X1,8666.02,11,0.0,1199.4,Cash on Delivery
ORD-15744,2022-10-26,2022-10-27,Standard Class,CUST-143,Priya Gupta,Consumer,Central,Texas,Technology,Copiers,Portable Scanner,4678.16,8,0.1,104.16,Net Banking
ORD-15745,2022-12-16,2022-12-23,Second Class,CUST-233,Kabir Nair,Corporate,South,Florida,Technology,Accessories,Keyboard,10481.28,7,0.0,752.62,Net Banking
ORD-15746,2022-05-23,2022-05-29,Standard Class,CUST-568,Sara Mehta,Home Office,Central,Ohio,Office Supplies,Binders,Ring Binder,714.76,10,0.1,139.78,UPI
ORD-15747,2022-02-28,2022-03-02,Standard Class,CUST-935,Aditya Sharma,Corporate,Central,Michigan,Furniture,Tables,Round Table,6277.38,11,0.0,1279.72,Cash on Delivery
ORD-15748,2022-04-07,2022-04-09,Standard Class,CUST-808,Rohan Rao,Consumer,Central,Illinois,Office Supplies,Labels,Label Roll,101.1,7,0.2,1.0,Credit Card
ORD-15749,2023-02-26,2023-03-04,Standard Class,CUST-479,Diya Mehta,Corporate,West,Nevada,Technology,Machines,Desktop PC,3882.93,3,0.0,486.89,Cash on Delivery
ORD-15750,2024-05-17,2024-05-24,Standard Class,CUST-131,Neha Patel,Corporate,West,Oregon,Office Supplies,Binders,View Binder,63.84,1,0.15,-1.88,Cash on Delivery
ORD-15751,2022-11-21,2022-11-27,Second Class,CUST-808,Rohan Rao,Consumer,West,Nevada,Technology,Accessories,Keyboard,1284.78,2,0.0,299.86,Debit Card
ORD-15752,2022-07-08,2022-07-12,Standard Class,CUST-231,Reyansh Rao,Consumer,East,New York,Furniture,Tables,Round Table,1246.06,9,0.0,153.52,Cash on Delivery
ORD-15753,2024-03-13,2024-03-18,Second Class,CUST-150,Reyansh Verma,Consumer,South,North Carolina,Office Supplies,Labels,Label Roll,39.88,3,0.0,13.25,Net Banking
ORD-15754,2022-11-09,2022-11-14,Standard Class,CUST-443,Vivaan Kapoor,Consumer,West,Oregon,Office Supplies,Binders,View Binder,462.41,6,0.3,29.01,UPI
ORD-15755,2024-02-13,2024-02-20,Standard Class,CUST-352,Rohan Khan,Corporate,West,Oregon,Office Supplies,Art,Sketch Pad,44.76,1,0.1,9.99,Net Banking
ORD-15756,2023-03-02,2023-03-06,Second Class,CUST-116,Kabir Kapoor,Consumer,West,California,Furniture,Furnishings,Desk Lamp,5176.81,8,0.0,927.3,Net Banking
ORD-15757,2024-07-09,2024-07-13,Second Class,CUST-568,Sara Mehta,Corporate,West,Washington,Office Supplies,Storage,Storage Box,123.1,5,0.15,-0.14,UPI
ORD-15758,2024-05-29,2024-05-31,Standard Class,CUST-867,Aditya Joshi,Consumer,East,New Jersey,Technology,Phones,Smartphone X1,1735.51,2,0.2,155.96,Credit Card
ORD-15759,2022-06-24,2022-06-25,Second Class,CUST-661,Aditya Iyer,Consumer,Central,Illinois,Office Supplies,Labels,Label Maker,736.43,10,0.2,118.06,Credit Card
ORD-15760,2024-08-11,2024-08-15,First Class,CUST-835,Priya Kapoor,Consumer,South,Florida,Technology,Accessories,USB Hub,4632.49,5,0.15,644.33,Cash on Delivery
ORD-15761,2023-10-09,2023-10-12,Second Class,CUST-460,Aditya Nair,Corporate,West,Washington,Technology,Copiers,Office Copier,1097.11,2,0.1,141.89,Credit Card
ORD-15762,2023-02-17,2023-02-22,Standard Class,CUST-132,Tara Gupta,Consumer,Central,Ohio,Office Supplies,Binders,Clip Binder,152.57,4,0.0,34.05,Cash on Delivery
ORD-15763,2024-03-16,2024-03-17,Same Day,CUST-579,Diya Iyer,Home Office,East,New York,Office Supplies,Labels,Label Maker,164.04,3,0.4,-25.97,Cash on Delivery
ORD-15764,2023-05-17,2023-05-23,Standard Class,CUST-313,Aarav Rao,Corporate,West,Nevada,Technology,Copiers,Office Copier,978.46,10,0.1,157.04,UPI
ORD-15765,2022-12-19,2022-12-24,Standard Class,CUST-707,Dev Joshi,Consumer,South,Tennessee,Furniture,Chairs,Ergo Chair,682.93,8,0.0,181.08,UPI
ORD-15766,2024-04-14,2024-04-16,Standard Class,CUST-307,Kiara Rao,Consumer,East,Pennsylvania,Technology,Machines,3D Printer,2447.17,3,0.1,590.67,Credit Card
ORD-15767,2024-03-14,2024-03-17,Standard Class,CUST-121,Vivaan Gupta,Consumer,Central,Ohio,Technology,Phones,Smartphone Lite,10339.16,9,0.2,1613.18,Net Banking
ORD-15768,2022-01-31,2022-02-05,Second Class,CUST-915,Priya Khan,Consumer,West,California,Office Supplies,Labels,Label Maker,160.23,7,0.3,18.51,Debit Card
ORD-15769,2022-12-30,2023-01-03,First Class,CUST-552,Arjun Chawla,Corporate,East,New York,Office Supplies,Art,Marker Set,215.47,4,0.0,24.92,Debit Card
ORD-15770,2023-03-29,2023-03-31,Standard Class,CUST-613,Reyansh Sharma,Corporate,East,Massachusetts,Office Supplies,Binders,Ring Binder,52.38,3,0.4,-2.82,Debit Card
ORD-15771,2024-05-14,2024-05-16,Standard Class,CUST-189,Tara Mehta,Consumer,Central,Illinois,Technology,Copiers,Portable Scanner,4714.18,8,0.1,128.97,UPI
ORD-15772,2022-03-06,2022-03-11,Standard Class,CUST-301,Kabir Reddy,Consumer,East,New Jersey,Furniture,Bookcases,Metal Bookcase,3174.22,10,0.1,593.1,Debit Card
ORD-15773,2024-02-27,2024-03-03,Second Class,CUST-239,Aarav Nair,Consumer,South,Tennessee,Furniture,Bookcases,Metal Bookcase,785.01,4,0.0,182.84,UPI
ORD-15774,2022-11-18,2022-11-25,Standard Class,CUST-348,Dev Reddy,Home Office,Central,Illinois,Office Supplies,Paper,A4 Paper Ream,186.12,3,0.15,39.46,Debit Card
ORD-15775,2023-04-15,2023-04-17,Standard Class,CUST-374,Meera Das,Corporate,West,Nevada,Furniture,Furnishings,Wall Clock,6913.85,10,0.0,737.6,Credit Card
ORD-15776,2024-05-24,2024-05-29,First Class,CUST-406,Meera Rao,Corporate,Central,Illinois,Office Supplies,Storage,Shelf Unit,147.12,10,0.15,18.55,Net Banking
ORD-15777,2023-10-13,2023-10-17,Standard Class,CUST-732,Rohan Nair,Home Office,Central,Michigan,Office Supplies,Paper,Printer Paper,68.05,1,0.15,1.09,Debit Card
ORD-15778,2023-02-02,2023-02-07,First Class,CUST-842,Arjun Nair,Consumer,West,California,Furniture,Furnishings,Wall Clock,1093.2,11,0.0,64.59,UPI
ORD-15779,2023-11-13,2023-11-20,First Class,CUST-316,Reyansh Das,Home Office,West,Oregon,Technology,Phones,Smartphone X1,3529.85,3,0.0,656.29,Cash on Delivery
ORD-15780,2022-01-27,2022-01-28,First Class,CUST-665,Arjun Patel,Corporate,Central,Ohio,Office Supplies,Labels,Label Roll,336.32,4,0.1,-2.28,Cash on Delivery
ORD-15781,2022-01-27,2022-01-28,Second Class,CUST-221,Ishaan Nair,Home Office,East,New York,Office Supplies,Binders,Clip Binder,366.99,8,0.2,-4.23,Cash on Delivery
ORD-15782,2024-11-23,2024-11-30,Standard Class,CUST-330,Zara Kapoor,Consumer,East,New Jersey,Office Supplies,Binders,Ring Binder,436.46,5,0.2,30.01,UPI
ORD-15783,2023-02-03,2023-02-05,Same Day,CUST-596,Isha Nair,Consumer,South,Georgia,Furniture,Chairs,Mesh Task Chair,3238.49,7,0.15,14.12,Cash on Delivery
ORD-15784,2023-11-23,2023-11-25,Standard Class,CUST-372,Arjun Reddy,Consumer,South,Tennessee,Furniture,Chairs,Ergo Chair,704.32,8,0.1,73.84,Debit Card
ORD-15785,2022-11-11,2022-11-12,Standard Class,CUST-131,Neha Patel,Corporate,East,Massachusetts,Furniture,Furnishings,Desk Lamp,2655.0,8,0.4,-193.75,Credit Card
ORD-15786,2023-11-08,2023-11-12,Standard Class,CUST-565,Reyansh Chawla,Consumer,West,Oregon,Furniture,Bookcases,Oak Bookcase,3056.42,6,0.3,-103.48,UPI
ORD-15787,2023-11-25,2023-11-26,First Class,CUST-796,Priya Patel,Consumer,West,Washington,Office Supplies,Paper,A4 Paper Ream,388.79,7,0.1,102.72,Credit Card
ORD-15788,2024-07-08,2024-07-13,Second Class,CUST-474,Ishaan Rao,Corporate,West,California,Furniture,Bookcases,Corner Bookcase,7709.83,11,0.0,1474.5,Cash on Delivery
ORD-15789,2023-11-05,2023-11-07,Second Class,CUST-207,Zara Patel,Corporate,Central,Texas,Office Supplies,Storage,File Cabinet,233.03,4,0.0,17.84,Cash on Delivery
ORD-15790,2023-10-13,2023-10-17,Second Class,CUST-794,Aarav Reddy,Home Office,West,California,Furniture,Furnishings,Cushion,545.71,2,0.15,79.72,Debit Card
ORD-15791,2024-11-22,2024-11-23,Same Day,CUST-712,Aditya Gupta,Home Office,South,Florida,Furniture,Furnishings,Cushion,3223.18,5,0.15,793.39,Cash on Delivery
ORD-15792,2023-02-06,2023-02-11,Standard Class,CUST-110,Dev Chawla,Consumer,West,California,Furniture,Furnishings,Desk Lamp,1696.57,4,0.1,-13.09,Debit Card
ORD-15793,2024-03-14,2024-03-19,Standard Class,CUST-317,Karan Khan,Corporate,South,North Carolina,Technology,Accessories,USB Hub,10314.07,10,0.15,2298.48,Net Banking
ORD-15794,2022-11-02,2022-11-04,Standard Class,CUST-840,Sara Khan,Corporate,Central,Texas,Office Supplies,Storage,Storage Box,439.41,5,0.0,95.69,Net Banking
ORD-15795,2024-09-25,2024-10-01,Standard Class,CUST-207,Zara Patel,Consumer,East,Massachusetts,Technology,Accessories,Wireless Mouse,3272.84,4,0.1,339.48,Net Banking
ORD-15796,2022-04-20,2022-04-26,Standard Class,CUST-116,Kabir Kapoor,Consumer,East,Massachusetts,Technology,Accessories,Keyboard,846.28,2,0.1,244.75,UPI
ORD-15797,2024-06-10,2024-06-15,Second Class,CUST-194,Neha Chawla,Home Office,West,California,Office Supplies,Art,Marker Set,147.31,8,0.2,1.96,Debit Card
ORD-15798,2024-11-28,2024-12-02,Standard Class,CUST-181,Sara Das,Consumer,South,Florida,Office Supplies,Labels,Label Maker,310.6,9,0.4,-54.48,Net Banking
ORD-15799,2022-07-19,2022-07-23,Second Class,CUST-233,Kabir Nair,Corporate,South,Florida,Office Supplies,Storage,Shelf Unit,503.69,10,0.0,79.77,Cash on Delivery
ORD-15800,2022-02-15,2022-02-20,Standard Class,CUST-985,Aarav Joshi,Corporate,West,Washington,Technology,Accessories,Webcam,428.07,1,0.1,103.22,Debit Card
ORD-15801,2023-05-24,2023-05-26,Standard Class,CUST-320,Aditya Rao,Corporate,Central,Texas,Technology,Phones,Cordless Phone,1346.99,3,0.1,375.55,Cash on Delivery
ORD-15802,2023-07-29,2023-07-31,Second Class,CUST-656,Sara Iyer,Consumer,Central,Michigan,Furniture,Furnishings,Photo Frame,5924.18,8,0.15,398.76,Credit Card
ORD-15803,2024-09-11,2024-09-14,Standard Class,CUST-692,Priya Das,Consumer,West,Oregon,Furniture,Tables,Study Table,550.22,1,0.1,24.4,UPI
ORD-15804,2022-04-21,2022-04-25,Standard Class,CUST-184,Diya Chawla,Consumer,West,Nevada,Office Supplies,Storage,Shelf Unit,330.99,5,0.0,86.59,Debit Card
ORD-15805,2023-01-06,2023-01-08,Standard Class,CUST-842,Arjun Nair,Corporate,West,Washington,Technology,Accessories,USB Hub,2167.78,3,0.0,208.53,Cash on Delivery
ORD-15806,2022-04-12,2022-04-14,Standard Class,CUST-402,Kabir Sharma,Home Office,East,Massachusetts,Technology,Machines,3D Printer,896.76,7,0.1,3.8,Cash on Delivery
ORD-15807,2022-03-02,2022-03-09,First Class,CUST-654,Tara Iyer,Home Office,East,New York,Office Supplies,Binders,Clip Binder,300.69,8,0.1,81.67,Debit Card
ORD-15808,2022-06-15,2022-06-18,Second Class,CUST-220,Neha Das,Consumer,East,Pennsylvania,Office Supplies,Storage,File Cabinet,686.32,9,0.0,198.95,Cash on Delivery
ORD-15809,2024-09-08,2024-09-10,Second Class,CUST-398,Isha Chawla,Corporate,Central,Illinois,Furniture,Chairs,Mesh Task Chair,777.45,3,0.0,179.93,Net Banking
ORD-15810,2024-06-06,2024-06-11,Standard Class,CUST-505,Meera Reddy,Consumer,West,California,Office Supplies,Labels,Label Roll,63.74,1,0.3,9.95,Net Banking
ORD-15811,2022-02-23,2022-02-26,Second Class,CUST-860,Diya Joshi,Consumer,East,New Jersey,Technology,Copiers,Portable Scanner,5965.25,4,0.0,1639.32,Debit Card
ORD-15812,2022-01-26,2022-02-02,Standard Class,CUST-194,Neha Chawla,Consumer,Central,Ohio,Furniture,Furnishings,Cushion,1624.97,3,0.2,120.78,Net Banking
ORD-15813,2022-05-02,2022-05-04,Standard Class,CUST-131,Neha Patel,Consumer,West,Nevada,Furniture,Bookcases,Metal Bookcase,1569.74,2,0.1,414.34,Credit Card
ORD-15814,2024-07-03,2024-07-09,Second Class,CUST-169,Priya Nair,Home Office,Central,Illinois,Office Supplies,Art,Color Pencils,104.64,10,0.0,19.76,Cash on Delivery
ORD-15815,2023-12-04,2023-12-11,Standard Class,CUST-473,Dev Gupta,Corporate,Central,Illinois,Office Supplies,Art,Sketch Pad,185.47,4,0.0,27.8,UPI
ORD-15816,2024-03-29,2024-04-03,Standard Class,CUST-398,Isha Chawla,Corporate,South,North Carolina,Furniture,Bookcases,Oak Bookcase,152.56,1,0.2,-4.6,Debit Card
ORD-15817,2023-05-05,2023-05-11,First Class,CUST-978,Ananya Chawla,Home Office,East,Massachusetts,Furniture,Tables,Standing Desk,2146.15,3,0.0,438.02,Credit Card
ORD-15818,2024-07-11,2024-07-17,Same Day,CUST-193,Dev Rao,Corporate,South,Georgia,Technology,Accessories,USB Hub,658.3,4,0.2,-41.94,Debit Card
ORD-15819,2023-09-09,2023-09-16,Second Class,CUST-109,Ishaan Joshi,Consumer,East,New Jersey,Furniture,Furnishings,Cushion,1250.72,3,0.0,393.51,Net Banking
ORD-15820,2024-11-20,2024-11-26,Standard Class,CUST-753,Ananya Singh,Consumer,Central,Ohio,Office Supplies,Paper,Printer Paper,287.13,10,0.2,62.54,UPI
ORD-15821,2022-11-12,2022-11-16,Second Class,CUST-712,Aditya Gupta,Corporate,East,New Jersey,Office Supplies,Binders,View Binder,615.52,8,0.2,31.76,Cash on Delivery
ORD-15822,2022-12-05,2022-12-07,Standard Class,CUST-192,Ananya Joshi,Consumer,Central,Ohio,Furniture,Chairs,Executive Chair,9605.46,11,0.0,2434.34,Credit Card
ORD-15823,2022-11-06,2022-11-10,First Class,CUST-825,Sara Kapoor,Corporate,West,Oregon,Office Supplies,Binders,View Binder,361.51,4,0.15,21.55,Credit Card
ORD-15824,2024-09-26,2024-09-29,Standard Class,CUST-447,Zara Joshi,Consumer,West,Nevada,Technology,Phones,Cordless Phone,6285.55,6,0.2,378.49,Credit Card
ORD-15825,2022-11-03,2022-11-06,First Class,CUST-717,Diya Nair,Consumer,West,California,Technology,Phones,Smartphone Lite,5445.3,9,0.0,1289.53,Net Banking
ORD-15826,2024-06-09,2024-06-14,First Class,CUST-343,Aditya Kapoor,Consumer,South,Florida,Office Supplies,Storage,File Cabinet,729.3,7,0.1,103.8,Cash on Delivery
ORD-15827,2024-08-20,2024-08-23,Second Class,CUST-476,Karan Das,Consumer,West,Oregon,Technology,Copiers,Portable Scanner,3627.56,5,0.2,-99.88,Cash on Delivery
ORD-15828,2023-10-17,2023-10-21,Standard Class,CUST-181,Ishaan Das,Corporate,West,Washington,Office Supplies,Binders,View Binder,642.44,6,0.0,209.25,UPI
ORD-15829,2024-12-19,2024-12-20,Standard Class,CUST-433,Ananya Mehta,Corporate,South,Florida,Office Supplies,Labels,Label Roll,681.1,8,0.0,44.53,Net Banking
ORD-15830,2023-12-16,2023-12-23,Second Class,CUST-193,Dev Rao,Consumer,East,New Jersey,Furniture,Furnishings,Desk Lamp,3889.85,11,0.2,277.45,Net Banking
ORD-15831,2022-02-25,2022-02-28,Standard Class,CUST-109,Ishaan Joshi,Consumer,Central,Ohio,Furniture,Furnishings,Desk Lamp,1123.04,2,0.1,17.94,UPI
ORD-15832,2024-07-12,2024-07-16,First Class,CUST-763,Aditya Verma,Home Office,Central,Michigan,Office Supplies,Binders,Ring Binder,706.99,10,0.0,82.07,UPI
ORD-15833,2023-11-13,2023-11-17,Standard Class,CUST-204,Karan Joshi,Home Office,East,Pennsylvania,Technology,Copiers,Portable Scanner,2477.96,5,0.0,480.52,UPI
ORD-15834,2023-07-09,2023-07-13,First Class,CUST-482,Diya Gupta,Corporate,Central,Texas,Furniture,Furnishings,Photo Frame,7411.77,9,0.0,1868.36,Credit Card
ORD-15835,2024-09-03,2024-09-09,Second Class,CUST-501,Isha Mehta,Consumer,South,Tennessee,Office Supplies,Binders,View Binder,282.24,8,0.4,-39.08,Credit Card
ORD-15836,2023-08-02,2023-08-03,Standard Class,CUST-471,Ishaan Kapoor,Consumer,West,California,Furniture,Furnishings,Photo Frame,4032.61,6,0.2,227.4,Net Banking
ORD-15837,2023-08-07,2023-08-14,Standard Class,CUST-860,Arjun Kapoor,Corporate,East,New Jersey,Furniture,Chairs,Folding Chair,2475.89,5,0.4,13.77,Net Banking
ORD-15838,2023-12-14,2023-12-18,Standard Class,CUST-121,Vivaan Gupta,Corporate,West,California,Technology,Phones,Smartphone X1,5684.61,10,0.1,763.23,UPI
ORD-15839,2022-11-06,2022-11-11,Second Class,CUST-330,Zara Kapoor,Home Office,Central,Ohio,Office Supplies,Binders,Ring Binder,746.72,9,0.1,14.51,Net Banking
ORD-15840,2023-11-10,2023-11-17,Standard Class,CUST-835,Kabir Chawla,Corporate,Central,Texas,Technology,Phones,Smartphone Lite,7040.83,11,0.0,1971.66,Net Banking
